512, 0.000001
1512, 0.000001
2512, 0.000001
3512, 0.000002
4512, 0.000002
5512, 0.000002
6512, 0.000002
7512, 0.000003
8512, 0.000003
9512, 0.000003
10512, 0.000003
11512, 0.000004
12512, 0.000004
13512, 0.000004
14512, 0.000005
15512, 0.000005
16512, 0.000004
17512, 0.000005
18512, 0.000005
19512, 0.000005
20512, 0.000005
21512, 0.000006
22512, 0.000006
23512, 0.000006
24512, 0.000006
25512, 0.000007
26512, 0.000007
27512, 0.000007
28512, 0.000007
29512, 0.000008
30512, 0.000008
31512, 0.000008
32512, 0.000008
33512, 0.000008
34512, 0.000009
35512, 0.000009
36512, 0.000009
37512, 0.000009
38512, 0.000009
39512, 0.000010
40512, 0.000010
41512, 0.000010
42512, 0.000010
43512, 0.000010
44512, 0.000010
45512, 0.000011
46512, 0.000011
47512, 0.000011
48512, 0.000012
49512, 0.000012
50512, 0.000012
51512, 0.000012
52512, 0.000012
53512, 0.000013
54512, 0.000013
55512, 0.000013
56512, 0.000013
57512, 0.000013
58512, 0.000014
59512, 0.000014
60512, 0.000014
61512, 0.000014
62512, 0.000014
63512, 0.000014
64512, 0.000014
65512, 0.000014
66512, 0.000014
67512, 0.000015
68512, 0.000015
69512, 0.000015
70512, 0.000015
71512, 0.000016
72512, 0.000016
73512, 0.000016
74512, 0.000016
75512, 0.000016
76512, 0.000016
77512, 0.000017
78512, 0.000017
79512, 0.000017
80512, 0.000018
81512, 0.000018
82512, 0.000018
83512, 0.000018
84512, 0.000018
85512, 0.000018
86512, 0.000019
87512, 0.000019
88512, 0.000019
89512, 0.000019
90512, 0.000019
91512, 0.000019
92512, 0.000020
93512, 0.000020
94512, 0.000020
95512, 0.000020
96512, 0.000020
97512, 0.000020
98512, 0.000021
99512, 0.000021
100512, 0.000021
101512, 0.000021
102512, 0.000021
103512, 0.000022
104512, 0.000022
105512, 0.000022
106512, 0.000022
107512, 0.000022
108512, 0.000023
109512, 0.000023
110512, 0.000023
111512, 0.000023
112512, 0.000023
113512, 0.000023
114512, 0.000024
115512, 0.000024
116512, 0.000024
117512, 0.000024
118512, 0.000024
119512, 0.000025
120512, 0.000025
121512, 0.000025
122512, 0.000025
123512, 0.000025
124512, 0.000026
125512, 0.000026
126512, 0.000026
127512, 0.000026
128512, 0.000026
129512, 0.000026
130512, 0.000027
